"N","param","mean","2.5%","25%","50%","75%","97.5%","species","it"
220,"mu[1]",-2.823319864,-4.388992646,-3.384747109,-2.840009437,-2.27900174,-1.177237996,"Stenobrachius leucopsarus",6
220,"mu[2]",-2.070001253,-3.70813689,-2.506110902,-2.037690317,-1.580897334,-0.719398908,"Stenobrachius leucopsarus",6
220,"mu[3]",-1.025190806,-2.718427224,-1.626221175,-1.020310555,-0.473664664,0.75449982,"Stenobrachius leucopsarus",6
220,"mu[4]",1.305668438,-0.39255435,0.719459249,1.299954171,1.895039461,3.01661393,"Stenobrachius leucopsarus",6
220,"mu[5]",-0.167994068,-1.929020217,-0.782387195,-0.166225228,0.411032335,1.630560668,"Stenobrachius leucopsarus",6
220,"alpha",3.428864358,1.688036286,2.761310366,3.573992749,4.122854357,4.786494695,"Stenobrachius leucopsarus",7
220,"rho",-1.68151437,-2.971738563,-2.755639942,-2.369989142,-0.504287121,1.282093673,"Stenobrachius leucopsarus",7
220,"sigma",3.777943557,2.415491482,3.149039012,3.752760415,4.479749361,4.980320638,"Stenobrachius leucopsarus",7
220,"mu[1]",-3.201471251,-4.787186386,-3.895150274,-3.275107215,-2.659480836,-1.086065756,"Stenobrachius leucopsarus",7
220,"mu[2]",-2.01843455,-3.701218427,-2.63089891,-2.113878621,-1.561243613,0.457155263,"Stenobrachius leucopsarus",7
220,"mu[3]",-0.765865545,-3.093584067,-1.438633973,-0.722763797,-0.067623245,1.354396783,"Stenobrachius leucopsarus",7
220,"mu[4]",0.582092587,-1.419517108,-0.089105868,0.578024369,1.238030551,2.649014148,"Stenobrachius leucopsarus",7
220,"mu[5]",-0.704879856,-2.949588887,-1.396393452,-0.679171772,0.001081004,1.385534931,"Stenobrachius leucopsarus",7
220,"alpha",4.038918627,2.434310531,3.671353343,4.160462098,4.534309458,5.045942098,"Stenobrachius leucopsarus",8
220,"rho",-2.163113615,-2.943191288,-2.690313702,-2.457196847,-1.992547706,0.459040609,"Stenobrachius leucopsarus",8
220,"sigma",3.290263527,2.141477126,2.761835426,3.19764147,3.751911039,4.81203683,"Stenobrachius leucopsarus",8
220,"mu[1]",-2.946831721,-4.531822427,-3.530094217,-2.965045231,-2.390299367,-1.187140439,"Stenobrachius leucopsarus",8
220,"mu[2]",-2.443792271,-4.07466916,-2.970210672,-2.46215629,-1.970330046,-0.825139578,"Stenobrachius leucopsarus",8
220,"mu[3]",-0.916517762,-2.834122444,-1.56154717,-0.951801359,-0.290207966,1.153598946,"Stenobrachius leucopsarus",8
220,"mu[4]",0.070154467,-1.664713553,-0.522357907,0.08545118,0.670949122,1.750596999,"Stenobrachius leucopsarus",8
220,"mu[5]",-0.734614777,-2.912528364,-1.424311992,-0.725763561,-0.024298445,1.357560704,"Stenobrachius leucopsarus",8
220,"alpha",4.368474615,3.301162844,4.085208904,4.409147766,4.686788319,5.187613165,"Stenobrachius leucopsarus",9
220,"rho",-2.33334323,-2.909366155,-2.597908104,-2.384406131,-2.12772484,-1.462716709,"Stenobrachius leucopsarus",9
220,"sigma",3.052875509,2.163655173,2.679413322,3.017896366,3.395216273,4.121218242,"Stenobrachius leucopsarus",9
220,"mu[1]",-2.225666188,-3.848978725,-2.772071767,-2.220086222,-1.67843605,-0.652960375,"Stenobrachius leucopsarus",9
220,"mu[2]",-1.477172622,-3.154620492,-2.062698278,-1.484405589,-0.890523664,0.2716398,"Stenobrachius leucopsarus",9
220,"mu[3]",-0.706693158,-2.44578185,-1.299153301,-0.701465077,-0.108896148,1.0047585,"Stenobrachius leucopsarus",9
220,"mu[4]",0.633109941,-1.089674963,0.073959142,0.630991652,1.193759013,2.293965248,"Stenobrachius leucopsarus",9
220,"mu[5]",-0.152878801,-2.057049661,-0.809606423,-0.148063425,0.488516213,1.767995698,"Stenobrachius leucopsarus",9
220,"alpha",3.26501851,2.55177625,2.983605735,3.241755395,3.524435166,4.14694963,"Tactostoma macropus",1
220,"rho",-0.449317122,-0.815089707,-0.570295018,-0.443416669,-0.325074461,-0.109491208,"Tactostoma macropus",1
220,"sigma",2.699479583,2.391362058,2.584974355,2.694601869,2.804090661,3.038981968,"Tactostoma macropus",1
220,"mu[1]",-0.91013902,-3.457513539,-1.727742307,-0.906329276,-0.08292459,1.551079686,"Tactostoma macropus",1
220,"mu[2]",-4.077544309,-4.971028619,-4.648380657,-4.243397498,-3.686613865,-2.249776673,"Tactostoma macropus",1
220,"mu[3]",-4.071459258,-4.969760531,-4.655128516,-4.23222365,-3.658376432,-2.292048264,"Tactostoma macropus",1
220,"mu[4]",-4.029380856,-4.950639956,-4.602450189,-4.198402639,-3.630605511,-2.179674471,"Tactostoma macropus",1
220,"mu[5]",-3.42315751,-4.893033153,-4.146720352,-3.549607458,-2.839273596,-1.218682461,"Tactostoma macropus",1
220,"alpha",3.234802284,2.238726514,2.792318902,3.142796343,3.566084466,4.843407682,"Tactostoma macropus",10
220,"rho",0.072669791,-1.075533946,-0.399663887,-0.181230868,0.160149813,1.946330916,"Tactostoma macropus",10
220,"sigma",3.13072015,2.664368366,2.958155179,3.112268657,3.298221363,3.655552061,"Tactostoma macropus",10
220,"mu[1]",-1.264592253,-3.942537457,-2.324462326,-1.431754188,-0.430787455,2.574425468,"Tactostoma macropus",10
220,"mu[2]",-3.679272365,-4.939422712,-4.52997149,-4.033190612,-3.251719341,-0.073249762,"Tactostoma macropus",10
220,"mu[3]",-3.682929562,-4.969324008,-4.571392074,-4.068639389,-3.252905281,-0.00546989,"Tactostoma macropus",10
220,"mu[4]",-3.773122214,-4.962418257,-4.594331051,-4.095600193,-3.336048191,-0.601815762,"Tactostoma macropus",10
220,"mu[5]",-3.527499308,-4.942483593,-4.416249614,-3.798633074,-2.956564357,-0.49692153,"Tactostoma macropus",10
220,"alpha",3.323092882,2.396452272,2.954231506,3.27882887,3.630936565,4.471802705,"Tactostoma macropus",11
220,"rho",-0.040809572,-0.443541852,-0.158757802,-0.037379281,0.074931795,0.308687602,"Tactostoma macropus",11
220,"sigma",3.047918245,2.746004026,2.925458128,3.037101747,3.159901664,3.413704275,"Tactostoma macropus",11
220,"mu[1]",-0.882338159,-3.568197984,-1.818543148,-0.881734595,-0.005399351,1.879610248,"Tactostoma macropus",11
220,"mu[2]",-3.695305052,-4.94333328,-4.460880623,-3.886170244,-3.157897451,-1.22272276,"Tactostoma macropus",11
220,"mu[3]",-3.969360184,-4.962749862,-4.621530741,-4.172688785,-3.514222779,-1.872082731,"Tactostoma macropus",11
220,"mu[4]",-3.763651148,-4.946041943,-4.482485594,-3.952651024,-3.28721884,-1.38192162,"Tactostoma macropus",11
220,"mu[5]",-3.230083844,-4.882133586,-4.126311772,-3.391963189,-2.509878776,-0.639206517,"Tactostoma macropus",11
220,"alpha",3.917466811,2.553130268,3.354044459,3.860923549,4.435539906,5.562019561,"Tactostoma macropus",12
220,"rho",1.185201831,0.036259649,0.931470876,1.254430605,1.506273077,1.949871196,"Tactostoma macropus",12
220,"sigma",3.529489326,3.171593097,3.403502077,3.527052434,3.651989921,3.905138902,"Tactostoma macropus",12
220,"mu[1]",-0.071967665,-4.193197063,-1.734244671,-0.262040255,1.407857775,5.222014737,"Tactostoma macropus",12
220,"mu[2]",-2.656448252,-4.896311759,-4.07991142,-3.02878169,-1.636199067,1.822468225,"Tactostoma macropus",12
220,"mu[3]",-2.948412729,-4.943940798,-4.310652308,-3.365761692,-2.036419112,1.256259831,"Tactostoma macropus",12
220,"mu[4]",-2.695063926,-4.889117977,-3.977480634,-3.049061054,-1.827355811,1.543370441,"Tactostoma macropus",12
220,"mu[5]",-2.269555402,-4.882875934,-3.713302256,-2.549637434,-1.183463498,2.070959942,"Tactostoma macropus",12
220,"alpha",2.868344897,1.946491191,2.468110082,2.794298963,3.184285493,4.269255874,"Tactostoma macropus",13
220,"rho",0.200245084,-0.509493442,-0.140584278,0.069229543,0.381786688,1.553907125,"Tactostoma macropus",13
220,"sigma",3.241032309,2.892665642,3.105938854,3.235508945,3.368689908,3.630945441,"Tactostoma macropus",13
220,"mu[1]",-1.726372196,-4.386542813,-2.697675664,-1.786003984,-0.86830143,1.380759177,"Tactostoma macropus",13
220,"mu[2]",-3.925482934,-4.963662287,-4.626404957,-4.18124431,-3.52994134,-1.321938047,"Tactostoma macropus",13
220,"mu[3]",-3.750265374,-4.949283629,-4.55103541,-4.043336429,-3.26509154,-0.965836687,"Tactostoma macropus",13
220,"mu[4]",-3.962561171,-4.96912679,-4.658549372,-4.217304992,-3.570914739,-1.379209334,"Tactostoma macropus",13
220,"mu[5]",-2.721047421,-4.847980594,-3.709131384,-2.841358037,-1.918447906,0.324397172,"Tactostoma macropus",13
220,"alpha",3.016261749,2.049139849,2.600491089,2.927871679,3.321995077,4.569644619,"Tactostoma macropus",14
220,"rho",0.061733256,-0.693191256,-0.30701707,-0.102788385,0.115973764,1.919460928,"Tactostoma macropus",14
220,"sigma",3.141234617,2.768110728,2.991543773,3.121891927,3.269511417,3.595506969,"Tactostoma macropus",14
220,"mu[1]",-0.944044403,-3.642555328,-1.832849058,-1.009314222,-0.166688981,2.210595124,"Tactostoma macropus",14
220,"mu[2]",-3.92854692,-4.965341713,-4.642446347,-4.220821254,-3.5450302,-0.99769193,"Tactostoma macropus",14
220,"mu[3]",-3.645553429,-4.947602761,-4.502759556,-3.957173049,-3.207315328,-0.14808193,"Tactostoma macropus",14
220,"mu[4]",-3.91340184,-4.964284475,-4.644389544,-4.199708743,-3.557359507,-1.11084367,"Tactostoma macropus",14
220,"mu[5]",-3.156011168,-4.876820971,-4.056307316,-3.329828266,-2.498010944,-0.262667353,"Tactostoma macropus",14
220,"alpha",3.624143383,2.219467449,3.036878028,3.57411437,4.139634101,5.353473143,"Tactostoma macropus",15
220,"rho",1.45080447,0.803876503,1.227624698,1.430662299,1.664142016,2.152942943,"Tactostoma macropus",15
220,"sigma",3.546953347,3.233081891,3.435288395,3.53992832,3.653486158,3.89354036,"Tactostoma macropus",15
220,"mu[1]",-0.640590213,-4.427461901,-2.256636,-0.803525562,0.756353173,4.392560556,"Tactostoma macropus",15
220,"mu[2]",-2.904497053,-4.917505279,-4.193141507,-3.27855088,-1.992898516,1.149609459,"Tactostoma macropus",15
220,"mu[3]",-2.42191482,-4.870544866,-3.889022565,-2.778484244,-1.323939935,2.035430249,"Tactostoma macropus",15
220,"mu[4]",-2.646460044,-4.863111531,-4.006859059,-2.97754365,-1.635441499,1.511335603,"Tactostoma macropus",15
220,"mu[5]",-2.012041226,-4.807603875,-3.485198727,-2.228213698,-0.831212448,2.34433072,"Tactostoma macropus",15
220,"alpha",3.307964339,2.397107037,2.944140564,3.271522196,3.634944559,4.431468402,"Tactostoma macropus",16
220,"rho",-0.075639495,-0.484327056,-0.230083571,-0.095009657,0.04531036,0.460393631,"Tactostoma macropus",16
220,"sigma",2.871845565,2.552491027,2.752292212,2.86207214,2.983296553,3.228802948,"Tactostoma macropus",16
220,"mu[1]",-1.199577588,-3.918289261,-2.147671468,-1.253128952,-0.289902006,1.738381465,"Tactostoma macropus",16
220,"mu[2]",-3.954362559,-4.963711188,-4.60948374,-4.165278158,-3.514292044,-1.809957515,"Tactostoma macropus",16
220,"mu[3]",-3.9032443,-4.960844794,-4.591266951,-4.118877647,-3.43494615,-1.757859618,"Tactostoma macropus",16
220,"mu[4]",-3.903276986,-4.953602296,-4.575752419,-4.121786776,-3.44220668,-1.703690189,"Tactostoma macropus",16
220,"mu[5]",-2.91581464,-4.835092147,-3.817744593,-3.043450744,-2.132403516,-0.259017767,"Tactostoma macropus",16
220,"alpha",3.41843991,2.656982261,3.129353713,3.398500336,3.676730171,4.353414114,"Tactostoma macropus",17
220,"rho",-0.586641495,-1.060700289,-0.787348909,-0.607676353,-0.403396156,-0.011806667,"Tactostoma macropus",17
220,"sigma",2.877962876,2.44869467,2.72697102,2.873625121,3.026786613,3.332177776,"Tactostoma macropus",17
220,"mu[1]",-1.596775167,-4.306847913,-2.399150653,-1.582138558,-0.768017735,0.861193185,"Tactostoma macropus",17
220,"mu[2]",-4.204166381,-4.974549876,-4.691691861,-4.359070902,-3.897028003,-2.571648585,"Tactostoma macropus",17
220,"mu[3]",-4.121493904,-4.974538774,-4.695845559,-4.286010715,-3.735228758,-2.317435788,"Tactostoma macropus",17
220,"mu[4]",-4.090555403,-4.968846491,-4.652031317,-4.259053312,-3.699289697,-2.296451968,"Tactostoma macropus",17
220,"mu[5]",-3.296618414,-4.899696238,-4.079844325,-3.39828749,-2.675155745,-0.958480243,"Tactostoma macropus",17
220,"alpha",3.609997305,2.163400551,3.012831754,3.556125692,4.151966467,5.358345597,"Tactostoma macropus",18
220,"rho",1.418902378,0.215424756,1.213939031,1.484028253,1.71099598,2.172998994,"Tactostoma macropus",18
220,"sigma",3.532532219,3.209943384,3.418842335,3.528752229,3.641492741,3.86770398,"Tactostoma macropus",18
220,"mu[1]",-0.27405934,-4.225581546,-1.912924557,-0.467130118,1.11127035,4.939302006,"Tactostoma macropus",18
220,"mu[2]",-2.652102612,-4.914808989,-4.033317201,-2.999526029,-1.644897764,1.63328918,"Tactostoma macropus",18
220,"mu[3]",-2.623231709,-4.900178161,-4.024132196,-3.060690626,-1.589256199,1.787387087,"Tactostoma macropus",18
220,"mu[4]",-2.487657783,-4.884234745,-3.921740618,-2.884832082,-1.39466449,1.856003292,"Tactostoma macropus",18
220,"mu[5]",-2.465902309,-4.859490413,-3.833556674,-2.773588284,-1.477518669,1.773414745,"Tactostoma macropus",18
220,"alpha",3.849394798,2.33898882,3.265933553,3.802472763,4.40319499,5.547131154,"Tactostoma macropus",19
220,"rho",1.474253034,0.131564064,1.265509894,1.52011726,1.770350414,2.197821857,"Tactostoma macropus",19
220,"sigma",3.689913015,3.353277365,3.562056005,3.686230104,3.808504631,4.059980859,"Tactostoma macropus",19
220,"mu[1]",0.120889607,-4.192191249,-1.619385328,-0.039336485,1.637318981,5.403822642,"Tactostoma macropus",19
220,"mu[2]",-2.556048124,-4.896373542,-4.029906244,-2.95580242,-1.462166123,1.891072783,"Tactostoma macropus",19
220,"mu[3]",-2.466032182,-4.893733883,-3.93394918,-2.85868004,-1.455629928,2.204657596,"Tactostoma macropus",19
220,"mu[4]",-2.558778837,-4.858628345,-3.974109069,-2.96007181,-1.517341708,1.975999246,"Tactostoma macropus",19
220,"mu[5]",-2.620665594,-4.853480342,-3.972813532,-3.001037954,-1.635723566,1.695983306,"Tactostoma macropus",19
220,"alpha",4.058192958,2.538362159,3.465076033,4.012473961,4.614343239,5.79820877,"Tactostoma macropus",2
220,"rho",1.423381625,0.493834475,1.169728575,1.448637141,1.714119316,2.161633809,"Tactostoma macropus",2
220,"sigma",3.549226014,3.215092811,3.423160861,3.542750061,3.666624486,3.920276187,"Tactostoma macropus",2
220,"mu[1]",0.214872873,-4.16403966,-1.600032346,0.037239236,1.813402158,5.725688806,"Tactostoma macropus",2
220,"mu[2]",-2.517228703,-4.870534872,-3.973245725,-2.913239763,-1.465639498,2.017422029,"Tactostoma macropus",2
220,"mu[3]",-2.222011715,-4.892248664,-3.817568542,-2.654325675,-1.07361081,2.874989547,"Tactostoma macropus",2
220,"mu[4]",-2.402205693,-4.858791291,-3.898428427,-2.778222143,-1.317047803,2.252551941,"Tactostoma macropus",2
220,"mu[5]",-2.3359755,-4.880906662,-3.794520921,-2.700508787,-1.181056064,2.033876998,"Tactostoma macropus",2
220,"alpha",2.940704967,2.180152273,2.615332086,2.901510056,3.212403982,3.950957176,"Tactostoma macropus",20
220,"rho",-0.259381946,-0.853058837,-0.39733957,-0.22689389,-0.089517438,0.16118874,"Tactostoma macropus",20
220,"sigma",2.870976773,2.549645476,2.755723852,2.865857622,2.983413655,3.212564098,"Tactostoma macropus",20
220,"mu[1]",-1.355691064,-3.701555629,-2.131749726,-1.371212628,-0.608855205,1.02110231,"Tactostoma macropus",20
220,"mu[2]",-4.068600625,-4.964413221,-4.643614041,-4.233052112,-3.681540837,-2.28229425,"Tactostoma macropus",20
220,"mu[3]",-4.119461488,-4.970412195,-4.680002967,-4.292051482,-3.729958531,-2.257918974,"Tactostoma macropus",20
220,"mu[4]",-4.145170347,-4.976506951,-4.715475071,-4.340475179,-3.750582221,-2.353299936,"Tactostoma macropus",20
220,"mu[5]",-3.586950426,-4.912570983,-4.31893428,-3.726132568,-3.013316294,-1.379783263,"Tactostoma macropus",20
220,"alpha",3.097319738,2.142371121,2.705742133,3.046230873,3.439235202,4.338953272,"Tactostoma macropus",3
220,"rho",-0.031376513,-0.540788177,-0.199389278,-0.042098827,0.113314016,0.508326557,"Tactostoma macropus",3
220,"sigma",3.00362062,2.684940974,2.884963804,2.995901194,3.115647741,3.348697049,"Tactostoma macropus",3
220,"mu[1]",-1.552857369,-4.228975574,-2.488079306,-1.576963102,-0.707355018,1.375138164,"Tactostoma macropus",3
220,"mu[2]",-4.039161316,-4.962952295,-4.651399979,-4.247062243,-3.646676695,-2.01385484,"Tactostoma macropus",3
220,"mu[3]",-3.958315876,-4.961456977,-4.62728912,-4.185281851,-3.54106976,-1.775406054,"Tactostoma macropus",3
220,"mu[4]",-3.934340526,-4.960174073,-4.586587283,-4.140677095,-3.477098535,-1.897839028,"Tactostoma macropus",3
220,"mu[5]",-3.296319886,-4.897492063,-4.134950154,-3.447143943,-2.628738316,-0.820398903,"Tactostoma macropus",3
220,"alpha",3.078532416,2.087983439,2.650086383,2.978941082,3.396662105,4.626773224,"Tactostoma macropus",4
220,"rho",0.148458716,-0.826006192,-0.399889606,-0.151296111,0.274793233,2.127065111,"Tactostoma macropus",4
220,"sigma",3.515444387,3.080025298,3.340557615,3.500035375,3.674589056,4.014997938,"Tactostoma macropus",4
220,"mu[1]",-0.922075309,-3.629243689,-1.982435645,-1.111800905,-0.131754557,3.204968352,"Tactostoma macropus",4
220,"mu[2]",-3.64106951,-4.937993353,-4.50250048,-3.979773096,-3.151533108,-0.249125854,"Tactostoma macropus",4
220,"mu[3]",-3.741750297,-4.961126886,-4.610235866,-4.133437306,-3.355546986,0.208124515,"Tactostoma macropus",4
220,"mu[4]",-3.634739985,-4.949055917,-4.552621649,-4.047974444,-3.224762894,0.290351615,"Tactostoma macropus",4
220,"mu[5]",-3.184905366,-4.917562103,-4.157262766,-3.441738242,-2.544807858,0.284014337,"Tactostoma macropus",4
220,"alpha",2.842471223,1.800788001,2.431345572,2.776627598,3.162154987,4.302781269,"Tactostoma macropus",5
220,"rho",0.066503995,-0.83549744,-0.440205455,-0.19783917,0.355618399,1.996284698,"Tactostoma macropus",5
220,"sigma",3.35722266,2.93273182,3.19282508,3.342423073,3.516182027,3.826061884,"Tactostoma macropus",5
220,"mu[1]",-1.559466665,-3.943117475,-2.481375544,-1.686995949,-0.863173907,1.90111872,"Tactostoma macropus",5
220,"mu[2]",-3.87600963,-4.964393541,-4.610001653,-4.15258257,-3.484053379,-0.921713972,"Tactostoma macropus",5
220,"mu[3]",-3.908547091,-4.964605487,-4.634730274,-4.213490936,-3.581072912,-0.726403174,"Tactostoma macropus",5
220,"mu[4]",-3.322385691,-4.919606121,-4.2951945,-3.606422846,-2.739016801,0.190964604,"Tactostoma macropus",5
220,"mu[5]",-3.292399686,-4.90768019,-4.200198245,-3.535199842,-2.690761502,-0.105797383,"Tactostoma macropus",5
220,"alpha",3.098774886,2.227148865,2.752360354,3.056136981,3.401965133,4.192594524,"Tactostoma macropus",6
220,"rho",-0.216278884,-0.782802906,-0.489715827,-0.32390114,-0.129456138,1.602858872,"Tactostoma macropus",6
220,"sigma",3.3388588,2.95917419,3.185131639,3.321450633,3.472746361,3.817297649,"Tactostoma macropus",6
220,"mu[1]",-0.899920919,-3.364400334,-1.767678853,-0.945132541,-0.097863381,1.942777826,"Tactostoma macropus",6
220,"mu[2]",-4.071368832,-4.964414709,-4.659493748,-4.282512453,-3.724340771,-2.006659891,"Tactostoma macropus",6
220,"mu[3]",-4.058933909,-4.970056481,-4.666880969,-4.2803561,-3.73148706,-1.889976919,"Tactostoma macropus",6
220,"mu[4]",-3.816471127,-4.960275907,-4.543736988,-4.009423548,-3.333530269,-1.554986395,"Tactostoma macropus",6
220,"mu[5]",-3.351424687,-4.86397723,-4.166491396,-3.506073213,-2.751336811,-0.847770696,"Tactostoma macropus",6
220,"alpha",3.936931307,2.397390259,3.348675854,3.88555767,4.498731008,5.687080022,"Tactostoma macropus",7
220,"rho",1.678304074,0.061124119,1.512253274,1.736742377,1.937187462,2.353477916,"Tactostoma macropus",7
220,"sigma",3.4792554,3.156284381,3.365199037,3.477956232,3.588071941,3.815694167,"Tactostoma macropus",7
220,"mu[1]",0.592486127,-3.923902455,-1.227652662,0.363763106,2.263585443,5.964005155,"Tactostoma macropus",7
220,"mu[2]",-2.503168072,-4.860959091,-3.988314627,-2.916310618,-1.425944128,1.988040235,"Tactostoma macropus",7
220,"mu[3]",-2.428401514,-4.919414873,-4.047360707,-2.87783108,-1.25744414,2.438761622,"Tactostoma macropus",7
220,"mu[4]",-2.279307376,-4.867227334,-3.879787469,-2.696400346,-1.04562105,2.651187622,"Tactostoma macropus",7
220,"mu[5]",-2.232577523,-4.84977833,-3.75293177,-2.603406966,-1.129990189,2.479708716,"Tactostoma macropus",7
220,"alpha",3.135953525,2.133603433,2.710786826,3.037855742,3.441398182,4.760812619,"Tactostoma macropus",8
220,"rho",0.057945783,-1.039731496,-0.642294239,-0.298380898,0.796881672,2.069807694,"Tactostoma macropus",8
220,"sigma",3.291580873,2.773545849,3.086619823,3.281223979,3.502396035,3.821835213,"Tactostoma macropus",8
